return_code,line_item_code,line_item_desc,parent_line_item_code,hierarchy_level,is_subtotal,expected_sign,note
M4,0646,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,0647,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,0648,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,0649,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,0650,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,0651,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,0652,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,0678,Of which are repos with Federal and Provincial public pension plans (CPP and QPP),,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,0679,Of which are repos with Federal and Provincial public pension plans (CPP and QPP),,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,0864,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,0867,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,0868,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,0870,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,0879,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,0882,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,0884,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,0885,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,1001,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,1005,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,1018,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,1019,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,1021,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,1022,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,1075,Secured by residential property,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,1076,Secured by residential property,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,1077,Secured by other than residential property,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,1078,Secured by other than residential property,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,1079,Secured by residential property,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,1080,Secured by residential property,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,1081,Secured by other than residential property,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,1082,Secured by other than residential property,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,1172,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,1894,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,1895,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,2001,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,2002,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,2126,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,2127,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,2131,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,2132,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,2136,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,2137,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,2141,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,2142,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,2180,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,2181,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,2193,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,2194,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,2196,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,2197,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,2211,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,2212,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,2261,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,2262,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,2301,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,2303,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,2305,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,2307,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,2332,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,2333,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,7804,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,7805,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,7808,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,7809,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,7812,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,7813,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,7816,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,7817,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,7822,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,7823,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,7826,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,7827,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,7830,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,7831,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,7834,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,7835,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
M4,8635,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
P3,1109,31. NET INCOME ATTRIBUTABLE TO EQUITY HOLDERS AND NON-CONTROLLING INTERESTS,,1,true,,
P3,1168,4. TOTAL COMPREHENSIVE INCOME (LOSS),,1,true,,
P3,1178,2. TOTAL,,1,true,,
P3,1284,26. TOTAL NON-INTEREST EXPENSES,,1,true,,
P3,8252,7. TOTAL INTEREST INCOME INCLUDING DIVIDENDS,,1,true,,
P3,8407,13. TOTAL INTEREST EXPENSE,,1,true,,
P3,8535,22. NET INTEREST AND NON-INTEREST INCOME,,1,true,,
P3,0730,"(b) SEC. ISSUED OR GUAR. BY CDN. PROVINCES, MUNICIPAL OR SCHOOLS",8252,2,false,,code from reference material not observed in loaded filings (may be retired/different vintage)
P3,0731,(i) DEBT,8252,2,false,,code from reference material not observed in loaded filings (may be retired/different vintage)
P3,0732,(ii) SHARES,8252,2,false,,code from reference material not observed in loaded filings (may be retired/different vintage)
P3,0733,(d) SECURITIES INCOME OF SECURITIES SUBSIDIARY,8252,2,false,,code from reference material not observed in loaded filings (may be retired/different vintage)
P3,0787,"(c) CANADIAN FEDERAL GOVT., PROVINCES, MUNICIPAL OR SCHOOL CORPS.",8252,2,false,,code from reference material not observed in loaded filings (may be retired/different vintage)
P3,0788,(d) FOREIGN GOVERNMENTS,8252,2,false,,code from reference material not observed in loaded filings (may be retired/different vintage)
P3,0789,(a) RESIDENTIAL INSURED,8252,2,false,,code from reference material not observed in loaded filings (may be retired/different vintage)
P3,0790,(b) RESIDENTIAL UNINSURED,8252,2,false,,code from reference material not observed in loaded filings (may be retired/different vintage)
P3,0791,OTHER INTEREST-EARNING ASSETS,8252,2,false,,
P3,0854,(i) CALL AND OTHER SHORT LOANS PAYABLE,8407,2,false,,code from reference material not observed in loaded filings (may be retired/different vintage)
P3,0855,(ii) OTHER,8407,2,false,,code from reference material not observed in loaded filings (may be retired/different vintage)
P3,0857,(f) REVERSE REPURCHASE AGREEMENTS,8252,2,false,,code from reference material not observed in loaded filings (may be retired/different vintage)
P3,1105,(c)  MADE UNDER PERSONAL LINES OF CREDIT,8252,2,false,,code from reference material not observed in loaded filings (may be retired/different vintage)
P3,1158,1. NET INCOME ATTRIBUTABLE TO EQUITY HOLDERS AND NON-CONTROLLING INTERESTS,1168,2,false,,
P3,1111,a) EQUITY HOLDERS OF THE BANK,,1,false,,IR200 (1168=1111+1112) is a redundant alternate to IR197 (1168=1158+1167); not modeled as a direct child of 1168 to avoid double-counting when both partitions are filed. See docs/known_data_issues.md.
P3,1112,b) NON-CONTROLLING INTERESTS,,1,false,,IR200 (1168=1111+1112) is a redundant alternate to IR197 (1168=1158+1167); not modeled as a direct child of 1168 to avoid double-counting when both partitions are filed. See docs/known_data_issues.md.
P3,1167,3. TOTAL OTHER COMPREHENSIVE INCOME (LOSS),1168,2,true,,
P3,1197,(a)  NET INCOME ATTRIBUTABLE TO NON-CONTROLLING INTERESTS,1109,2,false,,
P3,1256,(i) GROSS INCOME,1284,2,false,,code from reference material not observed in loaded filings (may be retired/different vintage)
P3,1257,(ii) EXPENSES,1284,2,false,,code from reference material not observed in loaded filings (may be retired/different vintage)
P3,1258,(i) DEPRECIATION,1284,2,false,,code from reference material not observed in loaded filings (may be retired/different vintage)
P3,1259,(ii) OTHER,1284,2,false,,code from reference material not observed in loaded filings (may be retired/different vintage)
P3,1260,(i) DEPRECIATION,1284,2,false,,code from reference material not observed in loaded filings (may be retired/different vintage)
P3,1261,(ii) OTHER,1284,2,false,,code from reference material not observed in loaded filings (may be retired/different vintage)
P3,1262,"(a) ADVERTISING, PUBLIC RELATIONS AND BUSINESS DEVELOPMENT",1284,2,false,,
P3,1263,(b) OFFICE AND GENERAL EXPENSES,1284,2,false,,
P3,1264,(c) REAL ESTATE COMMISSION EXPENSE,1284,2,false,,code from reference material not observed in loaded filings (may be retired/different vintage)
P3,1265,(i) CANADIAN CAPITAL TAXES,1284,2,false,,code from reference material not observed in loaded filings (may be retired/different vintage)
P3,1266,(ii) OTHER,1284,2,false,,code from reference material not observed in loaded filings (may be retired/different vintage)
P3,1268,(f) DIRECTORS FEES AND RELATED EXPENSES,1284,2,false,,code from reference material not observed in loaded filings (may be retired/different vintage)
P3,1269,(g) DEPOSIT INSURANCE PREMIUMS,1284,2,false,,code from reference material not observed in loaded filings (may be retired/different vintage)
P3,1278,"(i) ASSOCIATION, CLEARING AND REGULATORY FEES",1284,2,false,,code from reference material not observed in loaded filings (may be retired/different vintage)
P3,1279,(i) AUDIT,1284,2,false,,code from reference material not observed in loaded filings (may be retired/different vintage)
P3,1280,(ii) LEGAL,1284,2,false,,code from reference material not observed in loaded filings (may be retired/different vintage)
P3,1281,(iii) MANAGEMENT,1284,2,false,,code from reference material not observed in loaded filings (may be retired/different vintage)
P3,1282,(iv) OTHER,1284,2,false,,code from reference material not observed in loaded filings (may be retired/different vintage)
P3,1288,29. NET INCOME BEFORE DISCONTINUED OPERATIONS,,1,false,,IR202 (1109=1288+8652) is a redundant alternate to IR203 (1109=1197+1292); not modeled as a direct child of 1109 to avoid double-counting when both partitions are filed. See docs/known_data_issues.md.
P3,1292,(b)  NET INCOME ATTRIBUTABLE TO EQUITY HOLDERS,1109,2,false,,
P3,1505,(d) OTHER PERSONAL,8252,2,false,,code from reference material not observed in loaded filings (may be retired/different vintage)
P3,1530,(g) OTHER LOANS FOR BUSINESS PURPOSES,8252,2,false,,code from reference material not observed in loaded filings (may be retired/different vintage)
P3,2084,21. NON-INTEREST INCOME,8535,2,true,,
P3,2564,(ii) INTANGIBLES WITH INDEFINITE LIVES,1284,2,false,,code from reference material not observed in loaded filings (may be retired/different vintage)
P3,2565,(i) INTANGIBLES WITH DEFINITE LIVES,1284,2,false,,code from reference material not observed in loaded filings (may be retired/different vintage)
P3,2592,(i) GOODWILL,1284,2,false,,code from reference material not observed in loaded filings (may be retired/different vintage)
P3,2594,(ii) OTHER,1284,2,false,,code from reference material not observed in loaded filings (may be retired/different vintage)
P3,2595,(n) OTHER EXPENSES,1284,2,false,,code from reference material not observed in loaded filings (may be retired/different vintage)
P3,4996,SUBTOTAL OF ITEMS THAT MAY BE RECLASSIFIED SUBSEQUENTLY TO NET INCOME,1178,2,true,,
P3,4998,SUBTOTAL OF ITEMS THAT WILL NOT BE RECLASSIFIED TO NET INCOME,1178,2,true,,
P3,6597,(e) INTEREST INCOME ON IMPAIRED NON-MORTGAGE LOANS,8252,2,false,,code from reference material not observed in loaded filings (may be retired/different vintage)
P3,6598,(h) INTEREST INCOME ON IMPAIRED OTHER NON-MORTGAGE LOANS,8252,2,false,,code from reference material not observed in loaded filings (may be retired/different vintage)
P3,6599,(d) INTEREST INCOME ON IMPAIRED MORTGAGES,8252,2,false,,code from reference material not observed in loaded filings (may be retired/different vintage)
P3,6600,(b) DEFINED BENEFIT PENSION PLAN EXPENSE,1284,2,false,,code from reference material not observed in loaded filings (may be retired/different vintage)
P3,7791,(a) GOVERNMENT OF CANADA,8252,2,false,,code from reference material not observed in loaded filings (may be retired/different vintage)
P3,7928,(c) NON-RESIDENTIAL,8252,2,false,,
P3,7931,(a) PERSONAL LOAN PLANS,8252,2,false,,code from reference material not observed in loaded filings (may be retired/different vintage)
P3,7932,(b) CREDIT CARD,8252,2,false,,code from reference material not observed in loaded filings (may be retired/different vintage)
P3,7935,"(a) CALL & OTH. SHORT LNS. TO INVT. DEALERS AND BROKERS, SECURED",8252,2,false,,code from reference material not observed in loaded filings (may be retired/different vintage)
P3,7936,(b) REGULATED FINANCIAL INSTITUTIONS,8252,2,false,,code from reference material not observed in loaded filings (may be retired/different vintage)
P3,7943,(e) LEASE RECEIVABLES,8252,2,false,,code from reference material not observed in loaded filings (may be retired/different vintage)
P3,7946,1. DEPOSITS WITH REGULATED FINANCIAL INSTITUTIONS,8252,2,false,,
P3,8401,10. TOTAL INTEREST ON DEPOSITS,8407,2,true,,code from reference material not observed in loaded filings (may be retired/different vintage)
P3,8402,11. INTEREST ON SUBORDINATED DEBT,8407,2,false,,
P3,8404,(a) ADVANCES FROM BANK OF CANADA,8407,2,false,,code from reference material not observed in loaded filings (may be retired/different vintage)
P3,8405,(c) OTHER,8407,2,false,,code from reference material not observed in loaded filings (may be retired/different vintage)
P3,8464,16. NET INTEREST INCOME AFTER CHARGE FOR IMPAIRMENT,8535,2,false,,
P3,8538,(a) SALARIES,1284,2,false,,code from reference material not observed in loaded filings (may be retired/different vintage)
P3,8542,(c) PENSION CONTRIBUTIONS AND OTHER STAFF BENEFITS (OTHER THAN INCLUDED IN 23 (a) and (b) ABOVE),1284,2,false,,code from reference material not observed in loaded filings (may be retired/different vintage)
P3,8601,(e) GENERAL INSURANCE EXPENSE,1284,2,false,,code from reference material not observed in loaded filings (may be retired/different vintage)
P3,8603,(j) EMPLOYEE TRAINING AND DEVELOPMENT,1284,2,false,,code from reference material not observed in loaded filings (may be retired/different vintage)
P3,8604,(h) DONATIONS,1284,2,false,,code from reference material not observed in loaded filings (may be retired/different vintage)
P3,8652,30. DISCONTINUED OPERATIONS (NET OF TAXES),,1,false,,IR202 (1109=1288+8652) is a redundant alternate to IR203 (1109=1197+1292); not modeled as a direct child of 1109 to avoid double-counting when both partitions are filed. See docs/known_data_issues.md.
P3,0851,(i) TAX-SHELTERED,8401,3,false,,code from reference material not observed in loaded filings (may be retired/different vintage)
P3,0852,(ii) OTHER,8401,3,false,,code from reference material not observed in loaded filings (may be retired/different vintage)
P3,0853,(e) OTHERS,8401,3,false,,code from reference material not observed in loaded filings (may be retired/different vintage)
P3,1169,(i) EQUITIES (IAS 39),4996,3,false,,
P3,1170,(ii) DEBT,4996,3,false,,
P3,1171,(iii) LOANS,4996,3,false,,
P3,1176,(b) DERIVATIVES DESIGNATED AS CASH FLOW HEDGES,4996,3,false,,
P3,1177,"(c) FOREIGN CURRENCY TRANSLATION, NET OF HEDGING ACTIVITIES",4996,3,false,,
P3,1186,(c) OTHER,4998,3,false,,code from reference material not observed in loaded filings (may be retired/different vintage)
P3,2046,17. TRADING INCOME,2084,3,false,,
P3,2069,18. GAINS (LOSSES) ON INSTRUMENTS HELD FOR OTHER THAN TRADING PURPOSES,2084,3,false,,
P3,2150,(a) EQUITIES (IFRS 9),4998,3,false,,code from reference material not observed in loaded filings (may be retired/different vintage)
P3,4992,SUBTOTAL OF ITEMS THAT MAY BE RECLASSIFIED SUBSEQUENTLY TO NET INCOME,1167,3,true,,
P3,4994,SUBTOTAL OF ITEMS THAT WILL NOT BE RECLASSIFIED TO NET INCOME,1167,3,true,,
P3,4995,(e) OTHER,4996,3,false,,
P3,4997,(b) REMEASUREMENTS OF DEFINED BENEFIT PLANS,4998,3,false,,code from reference material not observed in loaded filings (may be retired/different vintage)
P3,5997,SUBTOTAL OF OCI (LOSS) OF ASSOCIATES AND JOINT VENTURES,4996,3,true,,code from reference material not observed in loaded filings (may be retired/different vintage)
P3,7792,(a) FEDERAL AND PROVINCIAL,8401,3,false,,code from reference material not observed in loaded filings (may be retired/different vintage)
P3,7793,(a) FEDERAL AND PROVINCIAL,8401,3,false,,code from reference material not observed in loaded filings (may be retired/different vintage)
P3,7794,(b) MUNICIPAL OR SCHOOL CORPORATIONS,8401,3,false,,code from reference material not observed in loaded filings (may be retired/different vintage)
P3,7795,(c) DEPOSIT-TAKING INSTITUTIONS,8401,3,false,,code from reference material not observed in loaded filings (may be retired/different vintage)
P3,7796,(i) TAX-SHELTERED,8401,3,false,,code from reference material not observed in loaded filings (may be retired/different vintage)
P3,7797,(ii) OTHER,8401,3,false,,code from reference material not observed in loaded filings (may be retired/different vintage)
P3,7798,(e) OTHERS,8401,3,false,,code from reference material not observed in loaded filings (may be retired/different vintage)
P3,7799,(b) MUNICIPAL OR SCHOOL CORPORATIONS,8401,3,false,,code from reference material not observed in loaded filings (may be retired/different vintage)
P3,8261,(c) DEPOSIT-TAKING INSTITUTIONS,8401,3,false,,code from reference material not observed in loaded filings (may be retired/different vintage)
P3,8534,20. TOTAL OF OTHER INCOME,2084,3,false,,
P3,1159,(A) EQUITIES (IAS 39),4992,4,false,,
P3,1160,(B) DEBT,4992,4,false,,
P3,1161,(C) LOANS,4992,4,false,,
P3,1162,(ii) RECLASSIFICATION OF (GAINS)/LOSSES TO NET INCOME,4992,4,false,,
P3,1163,(i) CHANGE IN UNREALIZED GAINS AND LOSSES,4992,4,false,,
P3,1164,(ii) RECLASSIFICATION OF (GAINS)/LOSSES TO NET INCOME,4992,4,false,,
P3,1165,(i) CHANGE IN UNREALIZED GAINS AND LOSSES,4992,4,false,,
P3,1166,(ii) IMPACT OF HEDGING,4992,4,false,,
P3,1184,(c) OTHER,4994,4,false,,
P3,2100,(a) CHANGE IN INVESTMENTS IN EQUITY INSTRUMENTS DESIGNATED AT FVOCI (IFRS 9),4994,4,false,,
P3,4991,(e) OTHER,4992,4,false,,
P3,4993,(b) REMEASUREMENTS OF DEFINED BENEFIT PLANS,4994,4,false,,
P3,5645,(d) SHARE OF OTHER COMPREHENSIVE INCOME (LOSS) OF ASSOCIATES AND JOINT VENTURES,4992,4,false,,
P3,5991,(A) EQUITIES (IAS 39),5997,4,false,,code from reference material not observed in loaded filings (may be retired/different vintage)
P3,5992,(B) DEBT,5997,4,false,,code from reference material not observed in loaded filings (may be retired/different vintage)
P3,5993,(C) LOANS,5997,4,false,,code from reference material not observed in loaded filings (may be retired/different vintage)
P3,5994,(ii) DERIVATIVES DESIGNATED AS CASH FLOW HEDGES,5997,4,false,,code from reference material not observed in loaded filings (may be retired/different vintage)
P3,5995,"(iii) FOREIGN CURRENCY TRANSLATION, NET OF HEDGING ACTIVITIES",5997,4,false,,code from reference material not observed in loaded filings (may be retired/different vintage)
P3,5996,(iv) OTHER,5997,4,false,,code from reference material not observed in loaded filings (may be retired/different vintage)
P3,0818,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
P3,0819,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
P3,0820,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
P3,0976,(c) CREDIT AND DEBIT CARD SERVICE FEES,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
P3,1110,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
P3,1113,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
P3,1114,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
P3,1129,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
P3,1147,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
P3,1156,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
P3,1173,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
P3,1174,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
P3,1247,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
P3,1248,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
P3,1250,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
P3,1254,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
P3,1255,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
P3,1285,27. NET INCOME BEFORE PROVISION FOR INCOME TAXES,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
P3,1286,(a) CURRENT,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
P3,1287,(b) DEFERRED,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
P3,1289,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
P3,1290,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
P3,1291,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
P3,8091,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
P3,8092,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
P3,8259,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
P3,8260,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
P3,8263,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
P3,8264,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
P3,8265,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
P3,8266,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
P3,8267,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
P3,8268,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
P3,8390,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
P3,8391,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
P3,8395,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
P3,8396,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
P3,8397,,,,,,NEEDS REVIEW: appears in real filings but not covered by any pure-addition validation rule found -- parent/is_subtotal unknown
